VLMbench: A Compositional Benchmark for Vision-and-Language Manipulation	university of california, santa cruz	university of michigan - ann arbor	university of michigan ann arbor	university of california, santa cruz
ViSioNS: Visual Search in Natural Scenes Benchmark	computer science department, university of buenos aires	computer science department, university of buenos aires	computer science department, universidad de buenos aires	instituto de ciencias de la computación (facultad de ciencias exactas y naturales, universidad de buenos aires - conicet)
TwiBot-22: Towards Graph-Based Twitter Bot Detection	university of washington	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	tsinghua university	university of virginia	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	xi'an jiaotong university	university of virginia	xi'an jiaotong university
Ontologue: Declarative Benchmark Construction for Ontological Multi-Label Classification	university of washington	university of washington	university of washington
WinoGAViL: Gamified Association Benchmark to Challenge Vision-and-Language Models	the hebrew university of jerusalem	ben-gurion university	the hebrew university of jerusalem	ben gurion university of the negev, technion	unc chapel hill	hebrew university of jerusalem	the hebrew university of jerusalem
Multi-LexSum: Real-world Summaries of Civil Rights Lawsuits at Multiple Granularities	mit	allen institute for ai	university of michigan law school	none	university of michigan	allen institute for artificial intelligence
OpenFilter: A Framework to Democratize Research Access to Social Media AR Filters	ellis unit alicante	national technical university of athens	eurecom	university of alicante	eth zurich	data-pop alliance & vodafone institute
Towards Video Text Visual Question Answering: Benchmark and Baseline	fudan university	fudan university	shanghai jiaotong university	northeastern university	xinjiang university	bytedance	nanjing university of science and technology	fudan university	fudan university	fudan university	fudan university	fudan university
Breaking Bad: A Dataset for Geometric Fracture and Reassembly	department of computer science, university of toronto	university of toronto adobe research	university of toronto	university of toronto, nvidia, vector institute	university of toronto
Model Zoos: A Dataset of Diverse Populations of Neural Network Models	university of st. gallen	universität st. gallen	university of guelph	upc barcelona	university of st.gallen (hsg)
Active-Passive SimStereo - Benchmarking the Cross-Generalization Capabilities of Deep Learning-based Stereo Methods	university of western australia	university of western australia	university of western australia	murdoch university	none	university of western australia
ENS-10: A Dataset For Post-Processing Ensemble Weather Forecasts	swiss federal institute of technology	ethz - eth zurich	eth zurich	eth zurich	university of oxford	swiss federal institute of technology	ethz - eth zurich	eth zurich
NAS-Bench-360: Benchmarking Neural Architecture Search on Diverse Tasks	university of toronto	university of wisconsin-madison	cmu	carnegie mellon university	university of wisconsin, madison	cmu
Beyond Real-world Benchmark Datasets: An Empirical Study of Node Classification with GNNs	osaka university	tdai lab co., ltd.	osaka university	osaka university
FlyView: a bio-inspired optical flow truth dataset for visual navigation using panoramic stereo vision	university of oxford	none
Characteristics of Harmful Text: Towards Rigorous Benchmarking of Language Models	deepmind	deepmind	google deepmind	deepmind	google	deepmind	deepmind	deepmind	deepmind	deepmind	deepmind	deepmind
EPIC-KITCHENS VISOR Benchmark: VIdeo Segmentations and Object Relations	university of bristol	university of michigan	university of bristol	university of bristol	university of toronto / vector institute / nvidia	university of michigan	tti at chicago	university of michigan	university of bristol
Pythae: Unifying Generative Autoencoders in Python - A Benchmarking Use Case	université de paris	inria - universite paris cite	ecole polytechnique
Benchmarking Heterogeneous Treatment Effect Models through the Lens of Interpretability	university of cambridge	university of cambridge	deepmind	university of cambridge
A Comprehensive Study on Large-Scale Graph Training: Benchmarking and Rethinking	national university of singapore	rice university	university of texas at austin	the university of texas at austin	rice university	unversity of texas at austin	texas a&m	university of texas at austin
FETA: Towards Specializing Foundational Models for Expert Task Applications	technion, ibm research	international business machines	technion, technion	ibm-research	tel aviv university	ibm research ai	mit-ibm watson ai lab	ibm research europe	international business machines	ibm research	boston university & mit-ibm watson ai lab, ibm research	mit-ibm watson ai lab, ibm research	weizmann institute of science
pFL-Bench: A Comprehensive Benchmark for Personalized Federated Learning	alibaba group	alibaba group	alibaba group	alibaba	alibaba group
OccGen: Selection of Real-world Multilingual Parallel Data Balanced in Gender within Occupations	meta ai	universidad politécnica de cataluna	none	none
A Dataset for Efforts Towards Achieving the Sustainable Development Goal of Safe Working Environments	norwegian labour inspection authority and ntnu	norwegian university of science and technology
EgoTaskQA: Understanding Human Tasks in Egocentric Videos	ucla	peking university	ucla	university of california, los angeles
Honor of Kings Arena: an Environment for Generalization in Competitive Reinforcement Learning	new jersey institute of technology	shanghai jiao tong university	tencent ai lab	south china university of technology	tencent ai lab	tencent ai lab	tencent	shanghai jiao tong university	shanghai jiao tong unviersity	university of science and technology of china	tencent	tencent	tencent ai lab	tencent ai lab
MTNeuro:  A Benchmark for Evaluating Representations of Brain Structure Across Multiple Levels of Abstraction	georgia institute of technology	georgia institute of technology	georgia institute of technology	georgia institute of technology	university of miami	georgia institute of technology	georgia institute of technology	georgia institute of technology	none	georgia institute of technology	johns hopkins university	johns hopkins university applied physics laboratory	georgia institute of technology
This is the way: designing and compiling LEPISZCZE, a comprehensive NLP benchmark for Polish	wroclaw university of science and technology, wyb. wyspiańskiego 27, 50-370 wrocław, poland, vat id pl8960005851	wroclaw university of science and technology	wroclaw university of science and technology	wroclaw university of science and technology, wyb. wyspiańskiego 27, 50-370 wrocław, poland, vat id pl8960005851	wroclaw university of science and technology	avaya	wroclaw university of science and technology, poland	wroclaw university of science and technology	wroclaw university of science and technology, wyb. wyspiańskiego 27, 50-370 wrocław, poland, vat id pl8960005851	poznan university of technology	wroclaw university of science and technology, poland	wroclaw university of science and technology, wyb. wyspiańskiego 27, 50-370 wrocław, poland, vat id pl8960005851
SafeBench: A Benchmarking Platform for Safety Evaluation of Autonomous Vehicles	university of illinois at urbana-champaign	carnegie mellon university	university of illinois at urbana-champaign	carnegie mellon university	cmu, carnegie mellon university	cmu, carnegie mellon university	carnegie mellon university	carnegie mellon university	uiuc
AnoShift: A Distribution Shift Benchmark for Unsupervised Anomaly Detection	bitdefender srl bucharest, 15a orhideelor street, fiscal code: ro 18189442	bitdefender srl bucharest, 15a orhideelor street, fiscal code: ro 18189442	bitdefender srl bucharest, 15a orhideelor street, fiscal code: ro 18189442	bitdefender / university of stuttgart	bitdefender
Why do tree-based models still outperform deep learning on typical tabular data?	université paris saclay	cnrs/isir	inria
Addressing Resource Scarcity across Sign Languages with Multilingual Pretraining and Unified-Vocabulary Datasets	ai4bharat	indian institute of technology, madras, dhirubhai ambani institute of information and communication technology	indian institute of technology, madras	ai4bharat	microsoft research	indian institute of technology madras
OpenXAI: Towards a Transparent Evaluation of Model Explanations	harvard university/adobe	harvard university	harvard university	university of tübingen	cmu, carnegie mellon university	harvard university	harvard university	harvard
PeRFception: Perception using Radiance Fields	postech	postech	pohang university of science and technology	stanford university	nvidia / caltech	postech	postech
Turning the Tables: Biased, Dynamic, Imbalanced Tabular Datasets for ML Research	feedzai	feedzai	none	max planck institute	feedzai	universidade do porto	none	feedzai
mRI: Multi-modal 3D Human Pose Estimation Dataset using mmWave, RGB-D, and Inertial Sensors	university of wisconsin-madison	university of wisconsin-madison	university of wisconsin - madison
TweetNERD - End to End Entity Linking Benchmark for Tweets	twitter	twitter	twitter	twitter inc.	none	twitter
Change Event Dataset for Discovery from Spatio-temporal Remote Sensing Imagery	cornell university	cornell university	cornell university
PROSPECT: Labeled Tandem Mass Spectrometry Dataset for Machine Learning in Proteomics	technical university of munich	tum		none	none
Tenrec: A Large-scale Multipurpose Benchmark Dataset for Recommender Systems	university of science and technology of china	westlake university	sun yat-sen university	tencent pcg 	university of science and technology of china	shenzhen institute of advanced technology, chinese academy of sciences	shenzhen institutes of advanced technology, chinese academy of sciences, chinese academy of sciences	sun yat-sen university	tencent	tencent ai lab	university of waterloo	tencent
ConfLab: A Data Collection Concept, Dataset, and Benchmark for Machine Analysis of Free-Standing Social Interactions in the Wild	delft university of technology	delft university of technology	delft university of technology	rensselaer polytechnic institute	none	delft university of technology
DC-BENCH: Dataset Condensation Benchmark	university of california, los angeles	university of california, los angeles	google research	ucla, amazon
DABS 2.0: Improved Datasets and Algorithms for Universal Self-Supervision	stanford university	apple	stanford university	none	stanford university	stanford university
Communicating Natural Programs to Humans and Machines	massachusetts institute of technology	autodesk	massachusetts institute of technology	mit	massachusetts institute of technology	massachusetts institute of technology	mit	deepmind	mit
Hard ImageNet: Segmentations for Objects with Strong Spurious Cues	university of maryland, college park	university of maryland	university of maryland
The Surprising Effectiveness of PPO in Cooperative Multi-Agent Games	tsinghua university	stanford university	uc berkeley	tsinghua university, tsinghua university	tsinghua university	university of california berkeley	uc berkeley
CAESAR: An Embodied Simulator for Generating Multimodal Referring Expression Datasets	university of virignia	university of virginia, charlottesville	university of virginia	university of virginia	university of virginia
Long Range Graph Benchmark	nanyang technological university, singapore	université de montréal	mila & mcgill university	new jersey institute of technology	université de montréal; mila	nanyang technological university, singapore	polytechnique montreal
SoundSpaces 2.0: A Simulation Platform for Visual-Acoustic Learning	university of texas, austin	meta	none	university of california, santa barbara	facebook (fair labs)	reality labs research at meta	fair (meta) / georgia tech	meta	university of texas at austin
GLOBEM Dataset: Multi-Year Datasets for Longitudinal Human Behavior Modeling Generalization	university of washington	department of computer science, university of washington	university of washington	university of washington	university of washington	university of michigan - ann arbor	university of washington	university of washington	department of computer science, university of washington	none	university of washington	university of washington	university of washington	university of washington	university of washington	university of washington
MineDojo: Building Open-Ended Embodied Agents with Internet-Scale Knowledge	nvidia	caltech	stanford university	stanford university	columbia university	shanghai jiaotong university	columbia university	nvidia	university of texas - austin	nvidia / caltech
Robustness Analysis of Video-Language Models Against Visual and Language Perturbations	university of central florida	university of central florida	microsoft research	university of central florida	microsoft research
ComMU: Dataset for Combinatorial Music Generation	pozalabs	pozalabs	yonsei university	yonsei university	pozalabs	pozalabs	berklee college of music	yonsei university / facebook
SCAMPS: Synthetics for Camera Measurement of Physiological Signals	google	none	university of washington	optum labs	massachusetts institute of technology	none	carnegie mellon university
Robustness Disparities in Face Detection	department of computer science, university of maryland, college park	meta	university of maryland	arthur ai & university of maryland
Enabling Detailed Action Recognition Evaluation Through Video Dataset Augmentation	princeton university	wuhan university	princeton university
CGLB: Benchmark Tasks for Continual Graph Learning	the university of sydney	university of connecticut	university of technology, sydney
Multilingual Abusive Comment Detection at Scale for Indic Languages	sharechat, india	indian institute of technology, (iit) kharagpur	indian institute of technology kharagpur	iit kharagpur	none	indian institute of technology kharagpur	facebook	indian institute of technology kharagpur
Towards Better Evaluation for Dynamic Link Prediction	mcgill university	mcgill university, mila	mcgill university; mila - quebec ai institute	mcgill, mila
CLiMB: A Continual Learning Benchmark for Vision-and-Language Tasks	university of southern california	university of southern california	university of southern california	university of southern california	university of pennsylvania	university of southern california
AnimeRun: 2D Animation Visual Correspondence from Open Source 3D Movies	nanyang technological university	shenzhen institutes of advanced technology, chinese academy of sciences, chinese academy of sciences	nanyang technological university	shenzhen institutes of advanced technology, chinese academy of sciences, chinese academy of sciences	nanyang technological university	nanyang technological university
BOND: Benchmarking Unsupervised Outlier Node Detection on Static Attributed Graphs	university of illinois chicago	visa research	carnegie mellon university	carnegie mellon university	carnegie mellon university	none	arizona state university	illinois institute of technology	beihang university	illinois institute of technology	lehigh university	university of virginia	carnegie mellon university	carnegie mellon university	uic
FLAIR: Federated Learning Annotated Image Repository	cornell tech	apple	apple
LAION-5B: An open large-scale dataset for training next generation image-text models	laion e.v.	none	simplilearn	university of california, berkeley	wedge labs	forschungszentrum jülich	none	none	none	university of washington, allen institute for artificial intelligence	tu darmstadt		stability.ai	university of washington	technische universität münchen	juelich supercomputing center (jsc), laion
MoCapAct: A Multi-Task Dataset for Simulated Humanoid Control	georgia tech	microsoft research	école polytechnique	microsoft research	microsoft research	microsoft research
OpenOOD: Benchmarking Generalized Out-of-Distribution Detection	nanyang technological university	beijing university of posts and telecommunications	beijing university of posts and telecommunications	beijing university of posts and telecommunications	beijing university of posts and telecommunications	nanyang technological university	sensetime	peking university	nanyang technological university	university of wisconsin, madison	xi'an jiaotong university	nanyang technological university	sensetime research	center for ai safety	university of wisconsin-madison	nanyang technological university
Nocturne: a scalable driving benchmark for bringing multi-agent learning one step closer to the real world	uc berkeley	electrical engineering & computer science department, university of california, berkeley	meta ai	facebook ai research	university of oxford
Dungeons and Data: A Large-Scale NetHack Dataset	facebook ai research	fair	nyu	facebook ai research	university college london, facebook ai research	facebook ai research	naver labs
TempEL: Linking Dynamically Evolving and Newly Emerging Entities	ghent university	copenhagen university	universiteit gent	ghent university	ghent university - imec	university of copenhagen
NeoRL: A Near Real-World Benchmark for Offline Reinforcement Learning	nanjing university	machine learning research lab	none	nanjing university	polixir.ai	shanghai jiao tong university	nanjing university
